NTD ID,Legacy NTD ID,Agency,Mode/Type of Service Status,Reporter Type,UACE CD,UZA Name,Mode,TOS,3 Mode,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026
90012,9012,San Joaquin Regional Transit District,Active,Full Reporter,85087,"Stockton, CA",DR,PT,Bus,"1,403,138 ","38,874 ","33,120 ","22,091 ","24,836 ","23,311 ","24,068 ","34,244 ","126,318 ",,,"6,712 ","14,496 ","3,772 ","2,000 ",,"18,354 ","422,920 ","399,133 ","131,694 ","248,383 ","308,320 ","383,685 ","426,456 ","108,772 "
90012,9012,San Joaquin Regional Transit District,Inactive,Full Reporter,85087,"Stockton, CA",DR,TX,Bus,,,,,,,,,,"193,642 ","207,559 ","254,592 ","302,543 ","313,592 ","304,010 ","315,107 ","393,495 ","449,230 ","173,576 ","126,516 ",,,,,
90012,9012,San Joaquin Regional Transit District,Active,Full Reporter,85087,"Stockton, CA",MB,DO,Bus,"4,014,759 ","3,920,244 ","3,759,902 ","3,408,993 ","3,253,207 ","3,717,612 ","3,768,097 ","3,366,788 ","3,221,520 ","1,638,666 ","1,474,196 ","1,419,692 ","1,333,108 ","1,348,840 ","1,344,693 ","1,348,284 ","1,309,584 ","1,332,714 ","953,657 ","1,240,135 ","1,493,887 ","1,960,230 ","2,413,107 ","2,651,215 ","742,505 "
90012,9012,San Joaquin Regional Transit District,Inactive,Full Reporter,85087,"Stockton, CA",MB,PT,Bus,0 ,,,,,,,,,"1,277,580 ","640,727 ","710,940 ","752,683 ","734,414 ","732,813 ","722,417 ","733,898 ","794,031 ","524,238 ","274,575 ",,,,,
90012,9012,San Joaquin Regional Transit District,Inactive,Full Reporter,85087,"Stockton, CA",VP,DO,Bus,"68,112 ",,,,,,,,,,,,,,,,,,,,,,,,
90013,9013,Santa Clara Valley Transportation Authority,Active,Full Reporter,79039,"San Jose, CA",DR,PT,Bus,"8,909,595 ","6,499,114 ","5,720,287 ","5,841,484 ","6,255,947 ","6,547,573 ","7,030,489 ","7,471,369 ","6,251,957 ","5,980,057 ","5,860,251 ","6,205,109 ","6,078,273 ","5,358,295 ","4,432,663 ","4,517,783 ","4,403,243 ","5,066,849 ","2,326,327 ","2,580,200 ","3,225,972 ","3,596,489 ","4,071,213 ","4,477,820 ","1,103,855 "
90013,9013,Santa Clara Valley Transportation Authority,Inactive,Full Reporter,79039,"San Jose, CA",DR,TX,Bus,,,,,,,,,,,,,,,"461,134 ","925,434 ","1,269,314 ","725,095 ","173,277 ",,,,,,
90013,9013,Santa Clara Valley Transportation Authority,Active,Full Reporter,79039,"San Jose, CA",LR,DO,Rail,"1,764,608 ","1,428,493 ","2,055,995 ","2,604,028 ","3,124,232 ","3,348,703 ","3,385,490 ","3,223,285 ","3,074,561 ","3,058,029 ","3,105,931 ","3,325,700 ","3,459,254 ","3,512,795 ","3,417,867 ","3,263,421 ","3,472,292 ","3,510,977 ","2,677,625 ","1,947,532 ","2,466,185 ","2,985,624 ","2,611,320 ","2,521,943 ","669,369 "
90013,9013,Santa Clara Valley Transportation Authority,Active,Full Reporter,79039,"San Jose, CA",MB,DO,Bus,"18,296,102 ","16,537,863 ","15,466,825 ","15,611,612 ","15,712,497 ","15,968,923 ","15,785,270 ","15,806,252 ","14,434,944 ","14,315,926 ","14,497,713 ","14,722,079 ","14,986,538 ","15,368,448 ","15,666,086 ","15,731,255 ","15,961,379 ","15,580,786 ","12,261,814 ","13,202,126 ","14,595,553 ","15,141,029 ","15,955,363 ","15,358,705 ","3,864,906 "
90013,9013,Santa Clara Valley Transportation Authority,Active,Full Reporter,79039,"San Jose, CA",MB,PT,Bus,"500,998 ","420,453 ","346,779 ","451,583 ","437,697 ","404,969 ","187,144 ","187,199 ","184,459 ","185,034 ","191,800 ","209,950 ","192,853 ","192,853 ","192,861 ","186,642 ","187,587 ","188,777 ","159,446 ","142,956 ","178,217 ","173,393 ","175,314 ","178,483 ","40,771 "
90014,9014,Alameda-Contra Costa Transit District,Active,Full Reporter,78904,"San Francisco--Oakland, CA",CB,DO,Bus,,,,,,,,,,,,"824,272 ","1,557,870 ","1,628,596 ","1,635,700 ","1,691,849 ","1,643,558 ","1,811,719 ","542,106 ","277,324 ","442,777 ","465,476 ","471,486 ","455,060 ","100,848 "
90014,9014,Alameda-Contra Costa Transit District,Inactive,Full Reporter,78904,"San Francisco--Oakland, CA",DR,DO,Bus,,,,,,,,,,,,,,,,,"36,474 ","68,082 ","13,830 ",,,,,,
90014,9014,Alameda-Contra Costa Transit District,Active,Full Reporter,78904,"San Francisco--Oakland, CA",DR,PT,Bus,,,,,,,,"4,980,572 ","6,385,318 ","6,325,264 ","6,357,171 ","6,447,625 ","6,424,269 ","6,504,871 ","6,584,268 ","6,197,917 ","6,078,053 ","6,062,053 ","2,868,824 ","2,767,435 ","3,774,811 ","4,818,135 ","5,088,519 ","5,114,270 ","1,222,642 "
90014,9014,Alameda-Contra Costa Transit District,Active,Full Reporter,78904,"San Francisco--Oakland, CA",MB,DO,Bus,"22,207,102 ","27,158,655 ","22,919,873 ","20,798,257 ","21,165,516 ","21,562,605 ","21,649,895 ","24,644,190 ","20,637,203 ","18,770,760 ","18,487,468 ","18,440,697 ","17,981,979 ","17,497,923 ","17,889,831 ","18,686,851 ","18,912,378 ","19,072,091 ","15,899,180 ","15,851,409 ","16,046,772 ","16,475,448 ","16,568,372 ","16,812,837 ","4,092,471 "
90014,9014,Alameda-Contra Costa Transit District,Active,Full Reporter,78904,"San Francisco--Oakland, CA",MB,PT,Bus,"220,880 ","300,312 ","223,288 ","245,663 ",,,,,,,"215,074 ","426,236 ","424,951 ","426,896 ","437,764 ","461,950 ","443,881 ","456,295 ","431,467 ","401,477 ","395,772 ","396,156 ","371,838 ","319,125 ","74,812 "
90014,9014,Alameda-Contra Costa Transit District,Active,Full Reporter,78904,"San Francisco--Oakland, CA",RB,DO,Bus,,,,,,,,,,,,,,,,,,,"283,518 ","693,893 ","646,683 ","722,504 ","677,772 ","724,540 ","178,859 "
90015,9015,City and County of San Francisco,Active,Full Reporter,78904,"San Francisco--Oakland, CA",CC,DO,Rail,"476,834 ","476,846 ","478,215 ","476,886 ","483,400 ","488,924 ","491,156 ","491,557 ","337,240 ","278,058 ","299,013 ","308,990 ","276,552 ","268,650 ","260,194 ","287,181 ","293,279 ","277,696 ","52,327 ","70,292 ","199,160 ","198,873 ","199,000 ","198,901 ","47,328 "
90015,9015,City and County of San Francisco,Active,Full Reporter,78904,"San Francisco--Oakland, CA",DR,PT,Bus,,,,,,,"3,921,895 ","3,940,527 ","3,136,695 ","1,446,364 ","1,525,224 ","1,971,391 ","1,868,551 ","1,719,314 ","1,860,209 ","1,898,075 ","1,782,109 ","1,637,416 ","896,983 ","867,432 ","1,110,726 ","1,305,278 ","1,255,448 ","1,280,006 ","304,354 "
90015,9015,City and County of San Francisco,Inactive,Full Reporter,78904,"San Francisco--Oakland, CA",DR,TX,Bus,,,,,,,,,,"1,312,736 ","918,511 ","721,705 ","674,754 ","364,220 ",,,,,,,,,,,
90015,9015,City and County of San Francisco,Active,Full Reporter,78904,"San Francisco--Oakland, CA",LR,DO,Rail,"5,812,456 ","5,752,326 ","5,772,622 ","5,754,080 ","4,782,965 ","5,566,583 ","4,886,191 ","4,403,113 ","5,877,779 ","5,645,934 ","5,251,919 ","5,267,741 ","4,913,141 ","5,079,185 ","5,314,487 ","5,554,809 ","5,294,668 ","6,111,853 ","1,497,484 ","2,839,144 ","4,705,737 ","4,896,172 ","5,203,243 ","5,688,426 ","1,393,151 "
90015,9015,City and County of San Francisco,Active,Full Reporter,78904,"San Francisco--Oakland, CA",MB,DO,Bus,"13,922,480 ","13,674,643 ","13,521,262 ","13,290,439 ","12,937,248 ","12,970,787 ","12,934,778 ","12,846,567 ","12,068,516 ","11,774,937 ","11,916,201 ","11,976,230 ","11,607,073 ","12,685,485 ","14,372,456 ","14,749,707 ","13,820,071 ","13,802,170 ","11,484,406 ","12,324,649 ","12,484,347 ","13,337,728 ","13,278,106 ","12,937,201 ","3,309,647 "
90015,9015,City and County of San Francisco,Active,Full Reporter,78904,"San Francisco--Oakland, CA",SR,DO,Rail,,,,,,,,,,,"631,226 ","570,024 ","471,333 ","506,757 ","550,430 ","589,168 ","440,499 ","524,173 ","108,652 ","141,370 ","227,192 ","248,511 ","275,829 ","285,294 ","71,390 "
90015,9015,City and County of San Francisco,Active,Full Reporter,78904,"San Francisco--Oakland, CA",TB,DO,Bus,"7,517,444 ","7,426,890 ","7,384,129 ","7,156,547 ","6,731,652 ","6,729,149 ","6,658,550 ","6,272,329 ","5,962,138 ","6,061,416 ","6,024,666 ","6,095,955 ","5,776,573 ","6,028,658 ","5,844,324 ","5,338,092 ","5,235,877 ","5,221,151 ","3,181,764 ","4,069,918 ","4,302,526 ","4,893,598 ","5,072,601 ","4,883,207 ","1,023,328 "
90016,9016,"Golden Gate Bridge, Highway and Transportation District",Active,Full Reporter,78904,"San Francisco--Oakland, CA",DR,PT,Bus,"891,024 ","911,428 ","927,485 ","891,638 ","919,555 ","972,076 ","1,029,671 ","980,827 ","1,001,227 ","1,060,665 ","1,113,102 ","680,683 ","221,319 ","340,205 ","399,712 ","379,736 ","381,353 ","380,405 ","165,829 ","190,454 ","197,261 ","150,822 ","163,628 ","153,927 ","42,697 "
90016,9016,"Golden Gate Bridge, Highway and Transportation District",Active,Full Reporter,78904,"San Francisco--Oakland, CA",FB,DO,Ferry,"190,061 ","186,897 ","188,286 ","183,418 ","183,497 ","185,075 ","187,731 ","186,804 ","186,504 ","182,542 ","176,844 ","179,089 ","183,214 ","189,968 ","189,413 ","205,694 ","209,009 ","208,959 ","91,980 ","74,684 ","167,819 ","190,047 ","225,758 ","204,114 ","49,033 "
90016,9016,"Golden Gate Bridge, Highway and Transportation District",Active,Full Reporter,78904,"San Francisco--Oakland, CA",MB,DO,Bus,"7,844,210 ","6,872,841 ","4,855,825 ","5,113,184 ","5,091,421 ","5,183,133 ","5,370,615 ","5,394,841 ","5,276,642 ","5,122,703 ","5,138,628 ","5,071,290 ","4,486,055 ","4,261,991 ","4,244,876 ","4,242,233 ","4,204,189 ","4,164,107 ","3,154,298 ","2,196,435 ","2,053,891 ","2,036,184 ","2,124,728 ","2,211,297 ","543,669 "
90016,9016,"Golden Gate Bridge, Highway and Transportation District",Inactive,Full Reporter,78904,"San Francisco--Oakland, CA",MB,PT,Bus,"188,823 ","170,944 ","155,068 ","108,717 ","87,260 ","78,411 ","62,674 ","63,864 ","66,646 ","43,855 ","37,255 ",,,,,,,,,,,,,,
90017,9017,City of Santa Rosa,Active,Full Reporter,79498,"Santa Rosa, CA",DR,PT,Bus,"121,080 ","117,147 ",,,"233,245 ","236,498 ","230,071 ","243,252 ","210,849 ","258,574 ","279,288 ","297,221 ","272,778 ","248,384 ","228,065 ","214,696 ","188,328 ","195,129 ","123,263 ","141,251 ","148,561 ","168,116 ","184,347 ","177,188 ","37,853 "
90017,9017,City of Santa Rosa,Active,Full Reporter,79498,"Santa Rosa, CA",MB,DO,Bus,"1,002,518 ","920,573 ",,,"1,068,647 ","1,083,609 ","1,006,766 ","1,048,435 ","1,086,832 ","1,094,380 ","1,074,768 ","941,233 ","933,057 ","931,731 ","928,404 ","916,883 ","980,048 ","963,285 ","572,825 ","698,240 ","733,833 ","786,585 ","791,613 ","796,972 ","202,180 "
90017,9017,City of Santa Rosa,Active,Full Reporter,79498,"Santa Rosa, CA",MB,PT,Bus,,,,,,,,,"22,054 ","23,269 ","22,108 ","22,186 ","21,890 ","21,357 ","20,759 ","20,806 ","34,025 ","23,059 ","20,530 ","21,063 ","20,619 ","20,476 ","20,345 ","20,202 ","4,996 "
90019,9019,Sacramento Regional Transit District,Active,Full Reporter,77068,"Sacramento, CA",DR,DO,Bus,,,,,,,,,,,"2,620 ","30,319 ","34,288 ","42,679 ","39,642 ","36,504 ","232,712 ","489,356 ","1,203,710 ","2,380,713 ","2,570,152 ","2,903,985 ","3,202,583 ","2,737,621 ","737,493 "
90019,9019,Sacramento Regional Transit District,Active,Full Reporter,77068,"Sacramento, CA",DR,PT,Bus,,,"2,716,504 ","2,706,263 ","2,675,281 ","2,972,014 ","3,189,140 ","3,264,883 ","2,910,498 ","1,233,690 ",,,,,,,,,,,,,,"187,776 ","65,236 "
90019,9019,Sacramento Regional Transit District,Active,Full Reporter,77068,"Sacramento, CA",DR,TN,Bus,,,,,,,,,,,,,,,,,,,,,"281,510 ","611,189 ","773,842 ","804,615 ","232,882 "
90019,9019,Sacramento Regional Transit District,Active,Full Reporter,77068,"Sacramento, CA",LR,DO,Rail,"2,113,523 ","2,317,677 ","3,083,227 ","3,615,860 ","3,906,211 ","3,953,657 ","4,192,982 ","4,189,573 ","3,958,935 ","3,830,834 ","3,886,336 ","3,948,380 ","3,952,472 ","4,115,808 ","4,422,456 ","4,405,848 ","4,335,811 ","4,211,259 ","3,381,052 ","3,613,335 ","3,590,223 ","3,588,366 ","3,622,864 ","3,747,940 ","912,295 "
90019,9019,Sacramento Regional Transit District,Active,Full Reporter,77068,"Sacramento, CA",MB,DO,Bus,"7,879,407 ","8,164,074 ","8,682,611 ","7,850,575 ","7,634,501 ","7,723,909 ","7,246,978 ","7,219,498 ","6,270,976 ","5,577,386 ","5,764,034 ","5,979,528 ","6,031,065 ","6,058,899 ","6,177,124 ","6,211,940 ","6,212,404 ","6,397,505 ","5,752,989 ","6,967,348 ","7,169,753 ","7,293,145 ","7,484,616 ","7,423,789 ","1,825,251 "
90020,9020,Santa Barbara Metropolitan Transit District,Inactive,Full Reporter,79282,"Santa Barbara, CA",CB,DO,Bus,,,,,,,,,,,"71,688 ","80,242 ","80,256 ","36,514 ",,,,,,,,,,,
90020,9020,Santa Barbara Metropolitan Transit District,Active,Full Reporter,79282,"Santa Barbara, CA",DR,DO,Bus,,,,,,,,,,,,,,,,,,,,,,,,"9,224 ","5,162 "
90020,9020,Santa Barbara Metropolitan Transit District,Inactive,Full Reporter,79282,"Santa Barbara, CA",DR,PT,Bus,,,"208,432 ","253,949 ","297,330 ","426,382 ","465,646 ","437,105 ","447,371 ","479,987 ","364,463 ","196,469 ",,,,,,,,,,,,,
90020,9020,Santa Barbara Metropolitan Transit District,Active,Full Reporter,79282,"Santa Barbara, CA",MB,DO,Bus,"2,426,513 ","2,372,578 ","2,326,720 ","2,376,834 ","2,452,595 ","2,569,329 ","2,630,053 ","2,648,506 ","2,653,738 ","2,607,917 ","2,471,592 ","2,452,024 ","2,495,545 ","2,521,689 ","2,603,922 ","2,651,021 ","2,614,549 ","2,630,089 ","2,238,007 ","2,176,431 ","2,136,044 ","2,058,483 ","2,112,125 ","2,132,195 ","528,428 "
90020,9020,Santa Barbara Metropolitan Transit District,Inactive,Full Reporter,79282,"Santa Barbara, CA",MB,PT,Bus,,,,,"113,862 ","113,682 ","167,056 ","111,185 ",,,,,,,,,,,,,,,,,
90022,9022,City of Norwalk ,Inactive,Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA",DR,DO,Bus,"66,293 ","141,364 ","198,664 ","227,316 ","202,073 ","185,089 ","122,098 ","57,150 ","53,347 ",,,,,,,,,,,,,,,,
90022,9022,City of Norwalk ,Active,Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA",DR,PT,Bus,,"2,472 ","10,089 ","9,545 ","7,465 ","10,421 ","11,190 ","13,602 ","13,732 ","41,862 ","40,328 ","41,520 ","47,058 ","48,125 ","45,718 ","47,843 ","50,503 ","51,139 ","22,325 ","27,826 ","45,098 ","59,364 ","59,725 ","55,350 ","12,983 "
90022,9022,City of Norwalk ,Inactive,Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA",DR,TX,Bus,,,,,,,,,,"17,325 ","16,834 ","16,255 ","6,427 ","2,765 ",,,,,,,,,,,
90022,9022,City of Norwalk ,Active,Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA",MB,DO,Bus,"990,426 ","1,075,156 ","1,124,938 ","2,222,783 ","1,291,345 ","1,341,267 ","1,459,336 ","1,320,668 ","1,222,800 ","1,139,178 ","1,017,757 ","923,191 ","897,831 ","883,611 ","977,338 ","1,055,079 ","1,057,808 ","1,050,705 ","1,053,577 ","1,052,640 ","963,481 ","966,553 ","976,024 ","1,067,307 ","264,910 "
90022,9022,City of Norwalk ,Inactive,Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA",MB,PT,Bus,,,,0 ,"114,802 ",,,,,,,,,,,,,,,,,,,,
90023,9023,Long Beach Transit,Active,Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA",DR,PT,Bus,"357,075 ","336,816 ","331,820 ","331,974 ","270,234 ","277,949 ","274,414 ","220,306 ","192,398 ","175,211 ","83,464 ",,,"160,351 ","252,448 ","236,512 ","237,216 ","234,443 ","102,503 ","105,860 ","133,767 ","130,490 ","147,380 ","166,307 ","40,980 "
90023,9023,Long Beach Transit,Inactive,Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA",DR,TX,Bus,,,,,,,,,,,"91,110 ","201,727 ","185,963 ","97,697 ",,,,,,,,,,,
90023,9023,Long Beach Transit,Inactive,Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA",FB,PT,Ferry,"9,637 ","11,838 ",,,,,,,,,,,,,,,,,,,,,,,
90023,9023,Long Beach Transit,Active,Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA",MB,DO,Bus,"7,105,231 ","7,224,032 ","7,370,286 ","7,302,516 ","6,872,301 ","6,937,411 ","7,014,139 ","7,049,924 ","6,835,820 ","6,640,516 ","6,611,199 ","6,732,782 ","6,819,889 ","6,926,599 ","6,956,752 ","6,914,125 ","7,023,436 ","7,114,370 ","4,787,613 ","5,508,329 ","6,093,062 ","6,547,031 ","6,638,347 ","6,702,028 ","1,672,060 "
90024,9024,City of La Mirada ,Inactive,Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA",DR,DO,Bus,"131,430 ",,,,,,,,,,,,,,,,,,,,,,,,
90024,9024,City of La Mirada ,Active,Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA",DR,PT,Bus,,,,,,,,,"93,729 ","86,867 ","87,334 ","85,404 ","80,092 ","74,538 ","69,986 ","67,300 ","67,043 ","61,322 ","35,226 ","44,076 ","53,093 ","55,788 ","53,882 ","51,370 ","12,713 "
90026,9026,San Diego Metropolitan Transit System,Active,Full Reporter,78661,"San Diego, CA",CB,PT,Bus,,,,,,,,,,,"349,421 ","392,551 ","371,418 ","347,656 ","344,748 ","341,408 ","344,077 ","344,476 ","188,585 ","190,945 ","208,338 ","207,583 ","211,030 ","208,669 ","50,465 "
90026,9026,San Diego Metropolitan Transit System,Active,Full Reporter,78661,"San Diego, CA",DR,PT,Bus,,,,,,,"3,463,047 ","3,141,035 ","3,086,467 ","2,989,576 ","3,142,053 ","3,421,427 ","3,944,954 ","4,338,885 ","4,918,937 ","4,582,806 ","4,403,495 ","3,594,123 ","1,682,515 ","1,742,069 ","2,099,156 ","1,804,022 ","2,512,813 ","2,656,550 ","645,579 "
90026,9026,San Diego Metropolitan Transit System,Active,Full Reporter,78661,"San Diego, CA",DR,TX,Bus,,,,,,,,,,,,,,,,,"280,669 ","815,121 ","236,752 ","222,185 ","472,110 ","1,053,519 ","880,329 ","791,570 ","259,880 "
90026,9026,San Diego Metropolitan Transit System,Active,Full Reporter,78661,"San Diego, CA",LR,DO,Rail,,,,,,,"7,967,936 ","7,847,159 ","7,618,162 ","7,558,227 ","7,554,264 ","8,273,283 ","8,517,824 ","8,643,222 ","8,715,971 ","8,679,817 ","8,742,826 ","8,863,468 ","9,773,463 ","10,382,396 ","12,676,737 ","12,489,688 ","12,171,647 ","12,151,566 ","2,961,343 "
90026,9026,San Diego Metropolitan Transit System,Active,Full Reporter,78661,"San Diego, CA",MB,DO,Bus,"11,534,645 ","10,551,468 ","10,180,938 ","9,837,607 ","9,526,947 ","9,875,608 ","9,648,195 ","9,049,381 ","8,217,945 ","8,684,873 ","8,372,812 ","8,764,473 ","8,987,628 ","9,650,660 ","9,703,815 ","9,596,339 ","9,731,974 ","9,769,747 ","9,171,658 ","9,631,889 ","9,056,118 ","8,831,438 ","9,163,996 ","9,068,866 ","2,198,850 "
90026,9026,San Diego Metropolitan Transit System,Active,Full Reporter,78661,"San Diego, CA",MB,PT,Bus,,,,,,,"9,144,469 ","8,683,513 ","8,136,471 ","8,188,797 ","8,058,711 ","8,050,524 ","8,489,726 ","9,852,629 ","9,967,256 ","9,948,161 ","10,237,165 ","11,206,145 ","10,859,222 ","11,293,995 ","10,644,374 ","9,906,485 ","11,460,959 ","11,382,235 ","2,736,655 "
90027,9027,City of Fresno,Active,Full Reporter,31843,"Fresno, CA",DR,PT,Bus,"820,078 ","930,664 ","1,064,297 ","1,097,310 ","979,761 ","1,040,327 ","1,154,287 ","1,100,966 ","1,150,450 ","1,104,200 ","1,104,165 ","1,095,581 ","1,118,112 ","1,152,874 ","1,143,727 ","1,179,418 ","1,226,074 ","1,178,938 ","641,571 ","729,691 ","809,317 ","871,765 ","957,262 ","1,000,919 ","251,897 "
90027,9027,City of Fresno,Active,Full Reporter,31843,"Fresno, CA",MB,DO,Bus,"4,037,057 ","3,919,545 ","4,008,067 ","4,026,865 ","4,239,515 ","4,544,322 ","4,688,822 ","4,672,914 ","4,162,844 ","3,901,696 ","3,888,614 ","3,879,121 ","3,867,711 ","3,876,326 ","3,876,277 ","4,125,019 ","4,563,177 ","4,698,356 ","4,665,798 ","4,734,137 ","4,804,537 ","5,085,451 ","5,469,906 ","5,479,182 ","1,394,647 "
90028,9028,City of Vallejo Transportation Program,Inactive,Full Reporter,90028,"Vallejo, CA",DR,PT,Bus,0 ,"269,318 ","235,457 ","217,434 ","230,361 ","193,422 ","170,113 ","143,563 ","123,829 ","128,098 ",,,,,,,,,,,,,,,
90028,9028,City of Vallejo Transportation Program,Inactive,Full Reporter,90028,"Vallejo, CA",FB,PT,Ferry,0 ,"232,919 ","236,008 ","274,603 ","279,088 ","248,040 ","212,737 ","204,845 ","211,639 ","191,129 ","85,713 ",,,,,,,,,,,,,,
90028,9028,City of Vallejo Transportation Program,Inactive,Full Reporter,90028,"Vallejo, CA",MB,PT,Bus,0 ,"2,488,257 ","2,263,541 ","2,713,518 ","2,612,685 ","1,986,505 ","1,857,560 ","1,985,702 ","1,998,409 ","1,950,217 ",,,,,,,,,,,,,,,
90029,9029,Omnitrans,Active,Full Reporter,75340,"Riverside--San Bernardino, CA",DR,PT,Bus,"2,727,674 ","2,773,420 ","2,853,855 ","2,871,631 ","2,728,145 ","2,363,033 ","2,528,859 ","2,512,138 ","2,550,281 ","2,831,607 ","3,010,029 ","2,895,960 ","2,825,496 ","2,667,713 ","2,578,495 ","2,478,323 ","2,339,344 ","2,395,352 ","1,036,917 ","1,020,989 ","1,338,265 ","1,305,397 ","1,372,619 ","1,287,586 ","337,277 "
90029,9029,Omnitrans,Active,Full Reporter,75340,"Riverside--San Bernardino, CA",MB,DO,Bus,"7,096,937 ","7,096,057 ","7,150,401 ","7,708,996 ","8,708,698 ","8,351,820 ","8,258,225 ","8,287,841 ","8,004,173 ","7,506,814 ","7,560,019 ","7,510,477 ","7,751,367 ","8,196,912 ","8,398,313 ","8,540,151 ","8,706,900 ","8,794,967 ","6,187,091 ","5,756,138 ","5,765,443 ","6,219,303 ","6,561,616 ","7,582,128 ","1,888,735 "
90029,9029,Omnitrans,Active,Full Reporter,75340,"Riverside--San Bernardino, CA",MB,PT,Bus,"511,477 ","811,957 ","1,395,756 ","772,843 ",,,,,"106,185 ","345,566 ","368,637 ","369,963 ","371,018 ","373,593 ","374,483 ","352,178 ","354,248 ","372,339 ","464,140 ","453,895 ","379,485 ","402,760 ","410,800 ","509,172 ","129,608 "
90030,9030,North County Transit District,Active,Full Reporter,78661,"San Diego, CA",CR,DO,Rail,,,,,,,,,,,,,,,,,,,,,"865,635 ","1,625,561 ","1,562,526 ","1,474,721 ","410,685 "
90030,9030,North County Transit District,Inactive,Full Reporter,78661,"San Diego, CA",CR,PT,Rail,"236,604 ","257,145 ","1,179,361 ","1,273,122 ","1,283,951 ","1,271,070 ","1,347,834 ","1,267,344 ","1,256,805 ","1,373,686 ","1,396,271 ","1,399,560 ","1,393,348 ","1,383,331 ","1,367,217 ","1,370,453 ","1,324,319 ","1,332,446 ","863,389 ","1,195,988 ","801,721 ",,,,
90030,9030,North County Transit District,Active,Full Reporter,78661,"San Diego, CA",DR,DO,Bus,,,,,,,,,,,,,,,,,,,,,,,,"304,770 ","147,517 "
90030,9030,North County Transit District,Inactive,Full Reporter,78661,"San Diego, CA",DR,PT,Bus,"888,059 ","1,093,114 ","1,147,137 ","1,112,593 ","1,111,039 ","1,183,793 ","1,275,878 ","1,144,030 ","1,109,724 ","566,718 ","24,965 ","37,195 ","1,030,299 ","2,100,164 ","2,115,121 ","1,892,224 ","1,773,152 ","1,421,006 ","733,158 ","722,654 ","798,880 ","919,179 ","948,062 ","442,635 ",
90030,9030,North County Transit District,Active,Full Reporter,78661,"San Diego, CA",DR,TN,Bus,,,,,,,,,,,,,,,,,,,,,,,,"116,967 ","53,792 "
90030,9030,North County Transit District,Inactive,Full Reporter,78661,"San Diego, CA",DR,TX,Bus,,,,,,,,,,"519,356 ","1,091,059 ","1,233,625 ","766,729 ",,,,,,,,,,,,
90030,9030,North County Transit District,Inactive,Full Reporter,78661,"San Diego, CA",LR,PT,Rail,,,,,,,"489,640 ","551,414 ","510,111 ","608,608 ",,,,,,,,,,,,,,,
90030,9030,North County Transit District,Active,Full Reporter,78661,"San Diego, CA",MB,DO,Bus,"7,997,196 ","7,017,805 ","6,959,439 ","6,530,288 ","6,656,069 ","6,966,038 ","6,138,331 ","5,572,357 ","2,152,032 ",,,,,,,,,,,,,,,"2,743,034 ","1,323,410 "
90030,9030,North County Transit District,Inactive,Full Reporter,78661,"San Diego, CA",MB,PT,Bus,,,,,,,,,"3,128,356 ","5,161,720 ","5,359,279 ","5,748,857 ","5,645,311 ","5,659,041 ","5,611,483 ","5,571,127 ","5,389,017 ","5,404,710 ","5,387,090 ","5,378,597 ","5,048,706 ","5,081,752 ","5,360,416 ","2,675,928 ",
90030,9030,North County Transit District,Active,Full Reporter,78661,"San Diego, CA",YR,DO,Rail,,,,,,,,,,,,,,,,,,,,,"304,519 ","600,269 ","507,055 ","513,456 ","124,664 "
90030,9030,North County Transit District,Inactive,Full Reporter,78661,"San Diego, CA",YR,PT,Rail,,,,,,,,,,,"676,514 ","520,654 ","686,137 ","689,182 ","668,316 ","721,754 ","690,461 ","694,202 ","683,924 ","810,255 ","362,450 ",,,,
90031,9031,Riverside Transit Agency,Active,Full Reporter,75340,"Riverside--San Bernardino, CA",CB,DO,Bus,,,,,,,,,,,"451,963 ","474,191 ","582,836 ","618,871 ","624,704 ","627,504 ","1,071,530 ","1,111,212 ","1,054,730 ","670,091 ","542,687 ","544,945 ","583,555 ","600,210 ","149,070 "
90031,9031,Riverside Transit Agency,Inactive,Full Reporter,75340,"Riverside--San Bernardino, CA",CB,PT,Bus,,,,,,,,,,,"746,046 ","708,020 ","687,026 ","677,175 ","708,627 ","725,759 ","675,682 ","447,306 ","147,259 ",,,,,,
