name,year,dist_ly,mass_e,method,facility
TYC 3318-01333-1 b,2018,1600.2,,Radial Velocity,Multiple Observatories
BD+48 740 b,2018,2174.1,,Radial Velocity,Multiple Observatories
K2-147 b,2018,295.3,,Transit,K2
K2-148 b,2018,405.9,,Transit,K2
Kepler-776 b,2016,2374.1,,Transit,Kepler
K2-148 c,2018,405.9,,Transit,K2
K2-148 d,2018,405.9,,Transit,K2
K2-149 b,2018,403.4,,Transit,K2
K2-150 b,2018,334.3,,Transit,K2
K2-152 b,2018,353.7,,Transit,K2
K2-153 b,2018,466.8,,Transit,K2
K2-154 b,2018,421.9,,Transit,K2
K2-154 c,2018,421.9,,Transit,K2
K2-155 b,2018,237.4,,Transit,K2
K2-155 c,2018,237.4,,Transit,K2
K2-155 d,2018,237.4,,Transit,K2
KELT-21 b,2018,1535.8,1242.7,Transit,KELT-North
HD 215152 d,2018,70.4,770.4,Radial Velocity,La Silla Observatory
HD 215152 e,2018,70.4,975.4,Radial Velocity,La Silla Observatory
TCP J05074264+2447555 b,2018,1647.1,20.0,Microlensing,Multiple Observatories
Kepler-1654 b,2018,1852.9,158.9,Transit,Kepler
UKIRT-2017-BLG-001L b,2018,20547.8,407.0,Microlensing,Mauna Kea Observatory
OGLE-2017-BLG-0173L b,2018,16356.7,7.6,Microlensing,OGLE
MOA-2010-BLG-117L b,2018,11415.5,170.0,Microlensing,MOA
K2-232 b,2018,426.4,123.0,Transit,K2
K2-231 b,2018,1047.7,,Transit,K2
HATS-39 b,2018,2865.3,200.2,Transit,HATSouth
HATS-40 b,2018,4378.0,505.3,Transit,HATSouth
HATS-41 b,2018,2405.9,3083.0,Transit,HATSouth
HATS-42 b,2018,2610.5,597.5,Transit,HATSouth
OGLE-2017-BLG-1522L b,2018,24429.1,240.0,Microlensing,OGLE
HD 158996 b,2018,925.2,,Radial Velocity,Bohyunsan Optical Astronomical Observatory
KPS-1 b,2018,856.8,346.4,Transit,Acton Sky Portal Observatory
K2-233 b,2018,220.2,11.3,Transit,K2
K2-233 c,2018,220.2,12.8,Transit,K2
K2-233 d,2018,220.2,10.3,Transit,K2
OGLE-2017-BLG-0373L b,2018,19292.1,127.0,Microlensing,OGLE
gam Lib b,2018,154.6,,Radial Velocity,Okayama Astrophysical Observatory
gam Lib c,2018,154.6,,Radial Velocity,Okayama Astrophysical Observatory
24 Boo b,2018,313.1,,Radial Velocity,Okayama Astrophysical Observatory
OGLE-2017-BLG-1434L b,2018,2804.9,4.5,Microlensing,OGLE
HATS-43 b,2018,1181.6,83.0,Transit,HATSouth
HATS-44 b,2018,1454.8,178.0,Transit,HATSouth
HATS-45 b,2018,2518.3,222.5,Transit,HATSouth
HATS-46 b,2018,1480.1,55.0,Transit,HATSouth
HATS-7 b,2015,785.1,38.1,Transit,HATSouth
HD 47366 b,2016,275.1,,Radial Velocity,Okayama Astrophysical Observatory
HD 47366 c,2016,275.1,,Radial Velocity,Okayama Astrophysical Observatory
NGTS-3 A b,2018,2426.5,756.4,Transit,Next-Generation Transit Survey (NGTS)
HD 89345 b,2018,431.7,35.0,Transit,K2
K2-239 b,2018,101.4,,Transit,K2
K2-239 c,2018,101.4,,Transit,K2
K2-239 d,2018,101.4,,Transit,K2
K2-240 b,2018,237.8,,Transit,K2
K2-240 c,2018,237.8,,Transit,K2
OGLE-2017-BLG-0482L b,2018,18917.0,9.0,Microlensing,OGLE
K2-237 b,2018,1027.4,434.2,Transit,K2
K2-238 b,2018,1754.6,273.3,Transit,K2
OGLE-2014-BLG-1722L b,2018,20874.0,55.3,Microlensing,OGLE
OGLE-2014-BLG-1722L c,2018,20874.0,83.7,Microlensing,OGLE
GJ 1132 c,2018,41.1,,Radial Velocity,La Silla Observatory
HAT-P-11 c,2018,123.2,851.8,Radial Velocity,W. M. Keck Observatory
K2-241 b,2018,487.5,,Transit,K2
K2-242 b,2018,356.3,,Transit,K2
K2-158 c,2018,643.5,,Transit,K2
K2-243 b,2018,870.4,,Transit,K2
K2-243 c,2018,870.4,,Transit,K2
K2-245 b,2018,1487.5,,Transit,K2
K2-246 b,2018,2294.9,,Transit,K2
K2-247 b,2018,841.9,,Transit,K2
K2-247 c,2018,841.9,,Transit,K2
K2-248 b,2018,1325.0,,Transit,K2
K2-249 b,2018,1701.6,,Transit,K2
K2-250 b,2018,1352.6,,Transit,K2
K2-251 b,2018,479.5,,Transit,K2
K2-252 b,2018,746.4,,Transit,K2
K2-253 b,2018,2859.0,,Transit,K2
K2-254 b,2018,742.9,,Transit,K2
K2-254 c,2018,742.9,,Transit,K2
K2-255 b,2018,624.9,,Transit,K2
K2-257 b,2018,208.8,,Transit,K2
K2-258 b,2018,2158.7,,Transit,K2
IC 4651 9122 b,2018,2802.7,,Radial Velocity,La Silla Observatory
Kepler-128 b,2013,1292.8,30.7,Transit,Kepler
CoRoT-20 c,2018,2753.0,,Radial Velocity,Multiple Observatories
K2-260 b,2018,2165.1,546.7,Transit,K2
K2-261 b,2018,695.6,69.0,Transit,K2
WASP-174 b,2018,1337.7,413.2,Transit,SuperWASP-South
Wolf 503 b,2018,145.2,6.3,Transit,K2
K2-264 b,2018,605.4,,Transit,K2
K2-264 c,2018,605.4,,Transit,K2
HD 55696 b,2018,254.3,1357.1,Radial Velocity,W. M. Keck Observatory
HD 98736 b,2018,105.8,,Radial Velocity,W. M. Keck Observatory
HD 148164 b,2018,251.8,,Radial Velocity,W. M. Keck Observatory
HD 148164 c,2018,251.8,,Radial Velocity,W. M. Keck Observatory
HD 211810 b,2018,210.8,,Radial Velocity,W. M. Keck Observatory
HD 75784 c,2018,278.6,,Radial Velocity,W. M. Keck Observatory
NGTS-2 b,2018,1162.4,235.2,Transit,Next-Generation Transit Survey (NGTS)
EPIC 246851721 b,2018,1215.4,953.5,Transit,K2
K2-266 b,2018,253.0,,Transit,K2
K2-266 c,2018,253.0,,Transit,K2
K2-266 d,2018,253.0,8.9,Transit,K2
K2-266 e,2018,253.0,14.3,Transit,K2
K2-268 b,2018,1069.1,,Transit,K2
WASP-144 b,2018,1159.5,139.8,Transit,SuperWASP-South
WASP-145 A b,2018,297.8,282.9,Transit,SuperWASP-South
WASP-158 b,2018,1712.3,886.7,Transit,SuperWASP-South
WASP-159 b,2018,2333.3,174.8,Transit,SuperWASP-South
WASP-162 b,2018,1013.8,1652.7,Transit,SuperWASP-South
WASP-168 b,2018,991.3,133.5,Transit,SuperWASP-South
WASP-172 b,2018,1755.1,149.4,Transit,SuperWASP-South
WASP-173 A b,2018,759.9,1172.8,Transit,SuperWASP-South
OGLE-2011-BLG-0173L b,2018,19895.5,60.0,Microlensing,OGLE
WASP-147 b,2018,1422.4,87.4,Transit,SuperWASP-South
WASP-160 B b,2018,940.4,88.4,Transit,SuperWASP-South
WASP-164 b,2018,1068.2,677.0,Transit,SuperWASP-South
WASP-165 b,2018,1964.2,209.1,Transit,SuperWASP-South
OGLE-2013-BLG-1761L b,2017,22504.8,860.0,Microlensing,OGLE
GJ 96 b,2018,38.9,,Radial Velocity,Haute-Provence Observatory
KMT-2016-BLG-1820L b,2018,20417.4,1450.0,Microlensing,KMTNet
KMT-2016-BLG-2142L b,2018,22863.5,4923.0,Microlensing,KMTNet
Kepler-777 b,2016,1445.2,,Transit,Kepler
MOA-2015-BLG-337L b,2018,23157.1,33.7,Microlensing,MOA
KMT-2016-BLG-1397L b,2018,21526.3,2200.0,Microlensing,KMTNet
pi Men c,2018,59.6,4.5,Transit,Transiting Exoplanet Survey Satellite (TESS)
K2-284 b,2018,349.9,,Transit,K2
MOA-2016-BLG-319L b,2018,22178.6,210.0,Microlensing,MOA
MOA-2011-BLG-291L b,2018,22830.9,27.0,Microlensing,MOA
GJ 317 c,2016,49.6,,Radial Velocity,W. M. Keck Observatory
HD 33142 c,2016,395.9,,Radial Velocity,W. M. Keck Observatory
HD 95089 c,2016,446.7,,Radial Velocity,W. M. Keck Observatory
HD 99706 c,2016,478.1,,Radial Velocity,W. M. Keck Observatory
Kepler-778 b,2016,3059.9,,Transit,Kepler
HD 102329 c,2016,708.1,,Radial Velocity,W. M. Keck Observatory
HD 116029 c,2016,402.0,,Radial Velocity,W. M. Keck Observatory
HD 156279 c,2016,118.1,3098.8,Radial Velocity,W. M. Keck Observatory
HD 114783 c,2016,68.7,603.9,Radial Velocity,W. M. Keck Observatory
HATS-59 b,2018,2096.8,256.2,Transit,HATSouth
HATS-59 c,2018,2096.8,,Radial Velocity,HATSouth
GJ 3779 b,2018,44.8,,Radial Velocity,Calar Alto Observatory
GJ 1265 b,2018,33.4,,Radial Velocity,Calar Alto Observatory
LHS 1140 c,2018,48.9,1.8,Transit,Multiple Observatories
HD 13167 b,2018,485.8,,Radial Velocity,W. M. Keck Observatory
HD 14787 b,2018,388.6,,Radial Velocity,W. M. Keck Observatory
HD 18015 b,2018,403.8,1048.8,Radial Velocity,W. M. Keck Observatory
HD 72490 b,2018,412.1,,Radial Velocity,W. M. Keck Observatory
HD 94834 b,2018,320.2,,Radial Velocity,W. M. Keck Observatory
HD 180053 b,2018,447.0,,Radial Velocity,W. M. Keck Observatory
HD 4917 b,2018,666.3,,Radial Velocity,W. M. Keck Observatory
WASP-161 b,2018,1119.0,791.4,Transit,SuperWASP-South
WASP-163 b,2018,852.5,594.3,Transit,SuperWASP-South
WASP-170 b,2018,996.7,508.5,Transit,SuperWASP-South
K2-285 b,2018,505.4,9.7,Transit,K2
K2-285 c,2018,505.4,15.7,Transit,K2
K2-285 d,2018,505.4,6.5,Transit,K2
K2-285 e,2018,505.4,10.7,Transit,K2
K2-286 b,2018,248.4,,Transit,K2
K2-287 b,2018,516.4,101.7,Transit,K2
K2-288 B b,2018,214.0,,Transit,K2
HATS-60 b,2018,1586.7,210.4,Transit,HATSouth
HATS-61 b,2018,2217.1,1080.6,Transit,HATSouth
HATS-62 b,2018,1706.0,56.9,Transit,HATSouth
HATS-63 b,2018,2032.7,305.1,Transit,HATSouth
HATS-64 b,2018,3523.0,305.1,Transit,HATSouth
HATS-65 b,2018,1609.0,260.9,Transit,HATSouth
HATS-66 b,2018,4820.5,1694.0,Transit,HATSouth
HATS-67 b,2018,3131.5,460.9,Transit,HATSouth
HATS-68 b,2018,1969.8,410.0,Transit,HATSouth
HATS-69 b,2018,1352.0,183.4,Transit,HATSouth
HD 202696 b,2019,615.0,634.4,Radial Velocity,W. M. Keck Observatory
HD 202696 c,2019,615.0,592.4,Radial Velocity,W. M. Keck Observatory
K2-290 b,2019,890.1,10.9,Transit,K2
Kepler-779 b,2016,923.5,,Transit,Kepler
K2-290 c,2019,890.1,246.0,Transit,K2
K2-291 b,2019,293.7,6.4,Transit,K2
GJ 4276 b,2019,69.6,,Radial Velocity,Calar Alto Observatory
LHS 3844 b,2019,48.5,2.4,Transit,Transiting Exoplanet Survey Satellite (TESS)
HD 202772 A b,2019,526.7,323.2,Transit,Transiting Exoplanet Survey Satellite (TESS)
K2-292 b,2019,372.8,24.5,Transit,K2
HD 20781 d,2019,117.3,,Radial Velocity,La Silla Observatory
HD 20781 e,2019,117.3,,Radial Velocity,La Silla Observatory
HD 45184 c,2019,71.6,,Radial Velocity,La Silla Observatory
HATS-70 b,2019,4758.1,4100.0,Transit,HATSouth
Kepler-499 b,2016,1815.8,,Transit,Kepler
GJ 143 b,2019,53.2,30.6,Transit,Transiting Exoplanet Survey Satellite (TESS)
HD 23472 b,2019,127.3,8.3,Transit,Transiting Exoplanet Survey Satellite (TESS)
HD 23472 c,2019,127.3,17.2,Transit,Transiting Exoplanet Survey Satellite (TESS)
KMT-2016-BLG-1107L b,2019,21692.6,1043.0,Microlensing,KMTNet
HD 219666 b,2018,307.1,16.6,Transit,Transiting Exoplanet Survey Satellite (TESS)
HD 1397 b,2018,259.5,116.6,Transit,Transiting Exoplanet Survey Satellite (TESS)
GJ 411 b,2019,18.5,,Radial Velocity,Haute-Provence Observatory
WASP-190 b,2019,1768.6,317.8,Transit,WASP-South
Gl 378 b,2019,48.8,,Radial Velocity,Haute-Provence Observatory
PDS 70 b,2018,368.8,1017.1,Imaging,Paranal Observatory
Kepler-270 b,2014,3094.5,,Transit,Kepler
KMT-2017-BLG-1038L b,2019,19569.4,640.0,Microlensing,KMTNet
KMT-2017-BLG-1146L b,2019,21526.3,270.0,Microlensing,KMTNet
Gl 686 b,2018,26.6,,Radial Velocity,Roque de los Muchachos Observatory
Qatar-7 b,2019,2302.6,597.5,Transit,Qatar
TOI-172 b,2019,1118.2,1722.6,Transit,Transiting Exoplanet Survey Satellite (TESS)
K2-293 b,2019,1279.4,,Transit,K2
K2-294 b,2019,1216.8,,Transit,K2
GJ 685 b,2019,46.7,,Radial Velocity,Roque de los Muchachos Observatory
HD 181234 b,2019,155.7,3219.6,Radial Velocity,La Silla Observatory
HD 25015 b,2019,122.1,2884.9,Radial Velocity,La Silla Observatory
HD 50499 c,2019,151.0,,Radial Velocity,La Silla Observatory
HD 92788 c,2019,113.0,,Radial Velocity,La Silla Observatory
HD 221416 b,2019,311.6,60.5,Transit,Transiting Exoplanet Survey Satellite (TESS)
WASP-177 b,2019,576.7,161.5,Transit,SuperWASP
WASP-181 b,2019,1426.9,95.0,Transit,SuperWASP
WASP-183 b,2019,1061.2,159.6,Transit,SuperWASP
Kepler-47 d,2019,3343.2,19.0,Transit,Kepler
HD 21749 c,2019,53.2,3.7,Transit,Transiting Exoplanet Survey Satellite (TESS)
Qatar-8 b,2019,918.1,117.9,Transit,Qatar
Kepler-780 b,2016,1818.8,,Transit,Kepler
Qatar-9 b,2019,697.2,378.2,Transit,Qatar
Qatar-10 b,2019,1823.4,233.9,Transit,Qatar
TOI-216.02,2019,580.4,18.8,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-216.01,2019,580.4,178.0,Transit,Transiting Exoplanet Survey Satellite (TESS)
HD 221420 b,2019,101.6,6547.3,Radial Velocity,Anglo-Australian Telescope
NGTS-5 b,2019,1000.6,72.8,Transit,Next-Generation Transit Survey (NGTS)
HD 210193 b,2019,137.6,,Radial Velocity,Las Campanas Observatory
HD 211970 b,2019,42.8,,Radial Velocity,Las Campanas Observatory
HD 39855 b,2019,75.9,,Radial Velocity,Las Campanas Observatory
HIP 35173 b,2019,108.1,,Radial Velocity,Las Campanas Observatory
Kepler-271 b,2014,1319.4,,Transit,Kepler
HD 102843 b,2019,204.7,,Radial Velocity,Las Campanas Observatory
HD 103949 b,2019,86.4,,Radial Velocity,Las Campanas Observatory
HD 206255 b,2019,245.4,,Radial Velocity,Las Campanas Observatory
HD 21411 b,2019,95.0,,Radial Velocity,Las Campanas Observatory
HD 64114 b,2019,102.8,,Radial Velocity,Las Campanas Observatory
HD 8326 b,2019,100.1,,Radial Velocity,Las Campanas Observatory
HIP 54373 b,2019,61.0,,Radial Velocity,Las Campanas Observatory
HIP 54373 c,2019,61.0,,Radial Velocity,Las Campanas Observatory
HD 24085 b,2019,179.1,,Radial Velocity,Las Campanas Observatory
HIP 71135 b,2019,105.4,,Radial Velocity,Las Campanas Observatory
Kepler-418 c,2021,3269.8,,Transit,Kepler
HD 15337 b,2019,146.2,6.5,Transit,Transiting Exoplanet Survey Satellite (TESS)
HD 15337 c,2019,146.2,6.8,Transit,Transiting Exoplanet Survey Satellite (TESS)
NGTS-4 b,2019,915.0,20.6,Transit,Next-Generation Transit Survey (NGTS)
K2-133 e,2019,245.2,,Transit,K2
K2-32 e,2019,514.3,2.1,Transit,K2
EPIC 201238110 b,2019,519.4,,Transit,K2
EPIC 201497682 b,2019,825.3,,Transit,K2
EPIC 201615463 c,2019,1555.4,,Transit,K2
EPIC 201754305 d,2019,1092.5,,Transit,K2
EPIC 201833600 c,2019,839.7,,Transit,K2
EPIC 201841433 b,2019,1423.6,,Transit,K2
EPIC 205950854 c,2019,795.6,,Transit,K2
EPIC 206024342 b,2019,1206.4,,Transit,K2
EPIC 206032309 b,2019,526.3,,Transit,K2
EPIC 206042996 b,2019,1473.5,,Transit,K2
EPIC 206215704 b,2019,358.4,,Transit,K2
EPIC 206317286 b,2019,1025.3,,Transit,K2
EPIC 212297394 b,2019,1364.6,,Transit,K2
EPIC 212424622 b,2019,1995.4,,Transit,K2
EPIC 212499991 b,2019,924.0,,Transit,K2
Kepler-407 b,2014,1103.6,1.9,Transit,Kepler
EPIC 212587672 b,2019,1043.9,,Transit,K2
EPIC 220554210 c,2019,1618.7,,Transit,K2
L 98-59 b,2019,34.6,0.5,Transit,Transiting Exoplanet Survey Satellite (TESS)
L 98-59 c,2019,34.6,2.0,Transit,Transiting Exoplanet Survey Satellite (TESS)
L 98-59 d,2019,34.6,1.6,Transit,Transiting Exoplanet Survey Satellite (TESS)
PDS 70 c,2019,368.8,635.7,Imaging,European Southern Observatory
K2-308 b,2019,4287.4,,Transit,K2
Kepler-65 e,2019,990.6,260.0,Radial Velocity,W. M. Keck Observatory
HD 2685 b,2019,642.0,371.9,Transit,Transiting Exoplanet Survey Satellite (TESS)
Gl 49 b,2019,32.1,,Radial Velocity,Multiple Observatories
Kepler-851 b,2016,2737.3,,Transit,Kepler
TOI-150.01,2019,1096.8,797.8,Transit,Transiting Exoplanet Survey Satellite (TESS)
KELT-23 A b,2019,411.8,298.1,Transit,KELT-North
HD 180617 b,2018,19.3,,Radial Velocity,Calar Alto Observatory
LSPM J2116+0234 b,2019,57.5,,Radial Velocity,Calar Alto Observatory
NSVS 14256825 b,2019,2677.3,,Eclipse Timing Variations,Multiple Observatories
V1298 Tau b,2019,352.9,203.4,Transit,K2
Teegarden's Star b,2019,12.5,,Radial Velocity,Calar Alto Observatory
Teegarden's Star c,2019,12.5,,Radial Velocity,Calar Alto Observatory
WASP-87 b,2016,973.2,692.9,Transit,Anglo-Australian Telescope
Kepler-850 b,2016,5418.4,,Transit,Kepler
HIP 79098 AB b,2019,475.5,6515.5,Imaging,Paranal Observatory
Kepler-411 e,2018,501.2,10.8,Transit Timing Variations,Kepler
DS Tuc A b,2019,143.7,413.2,Transit,Transiting Exoplanet Survey Satellite (TESS)
OGLE-2018-BLG-0596L b,2019,18427.8,13.9,Microlensing,OGLE
DE CVn b,2018,99.6,,Eclipse Timing Variations,Multiple Facilities
OGLE-2015-BLG-1670L b,2019,21852.5,17.9,Microlensing,OGLE
EPIC 248847494 b,2018,1800.0,4131.8,Transit,K2
EPIC 212737443 c,2019,1096.7,,Transit,K2
KMT-2017-BLG-0165L b,2018,14774.9,34.0,Microlensing,KMTNet
WASP-166 b,2019,372.4,32.1,Transit,WASP-South
Kepler-476 b,2016,2653.4,,Transit,Kepler
Kepler-849 b,2016,2681.4,298.8,Transit,Kepler
Kepler-82 f,2019,2949.5,20.9,Transit Timing Variations,KOINet
HR 858 b,2019,104.3,3.5,Transit,Transiting Exoplanet Survey Satellite (TESS)
HR 858 c,2019,104.3,3.8,Transit,Transiting Exoplanet Survey Satellite (TESS)
HR 858 d,2019,104.3,7.1,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-270 b,2019,73.3,1.5,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-270 c,2019,73.3,6.2,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-270 d,2019,73.3,4.2,Transit,Transiting Exoplanet Survey Satellite (TESS)
GJ 357 b,2019,30.8,1.8,Transit,Transiting Exoplanet Survey Satellite (TESS)
GJ 357 c,2019,30.8,,Radial Velocity,Multiple Observatories
GJ 357 d,2019,30.8,,Radial Velocity,Multiple Observatories
Kepler-848 b,2016,4496.0,,Transit,Kepler
K2-43 c,2019,595.4,,Transit,K2
LTT 1445 A b,2019,22.4,2.7,Transit,Transiting Exoplanet Survey Satellite (TESS)
K2-146 c,2019,258.6,7.5,Transit,K2
HAT-P-69 b,2019,1113.0,1137.8,Transit,HATNet
HAT-P-70 b,2019,1078.7,2154.9,Transit,HATNet
HATS-54 b,2019,2441.6,239.3,Transit,HATSouth
HATS-55 b,2019,1989.0,292.7,Transit,HATSouth
HATS-56 b,2019,1840.9,191.3,Transit,HATSouth
HATS-57 b,2019,911.6,1000.2,Transit,HATSouth
HATS-58 A b,2019,1316.3,327.4,Transit,HATSouth
Kepler-1751 b,2021,4212.2,,Transit,Kepler
bet Pic c,2019,64.4,2765.1,Radial Velocity,La Silla Observatory
HR 5183 b,2019,102.6,1052.0,Radial Velocity,Multiple Observatories
OGLE-2018-BLG-0740L b,2019,23483.2,350.0,Microlensing,OGLE
WASP-169 b,2019,2045.2,178.3,Transit,WASP-South
WASP-171 b,2019,2471.7,344.5,Transit,WASP-South
WASP-175 b,2019,1759.2,314.7,Transit,WASP-South
WASP-182 b,2019,1068.5,47.0,Transit,WASP-South
OGLE-2018-BLG-1011L b,2019,23157.1,570.0,Microlensing,OGLE
OGLE-2018-BLG-1011L c,2019,23157.1,890.0,Microlensing,OGLE
KMT-2016-BLG-0212L b,2018,19569.4,6.3,Microlensing,KMTNet
Kepler-301 b,2014,2345.6,,Transit,Kepler
OGLE-2016-BLG-1067L b,2019,12328.7,140.0,Microlensing,OGLE
KELT-24 b,2019,314.8,1334.9,Transit,KELT-North
NGTS-6 b,2019,1005.4,425.6,Transit,Next-Generation Transit Survey (NGTS)
WASP-180 A b,2019,828.4,286.0,Transit,SuperWASP
GJ 15 A c,2018,11.6,,Radial Velocity,Roque de los Muchachos Observatory
WASP-178 b,2019,1394.9,448.1,Transit,WASP-South
WASP-184 b,2019,2163.2,181.2,Transit,WASP-South
WASP-185 b,2019,911.1,311.5,Transit,WASP-South
WASP-192 b,2019,1659.8,731.0,Transit,WASP-South
GJ 3512 b,2019,30.9,,Radial Velocity,Calar Alto Observatory
Kepler-300 c,2014,3582.7,,Transit,Kepler
GJ 27.1 b,2014,77.0,,Radial Velocity,Multiple Observatories
GJ 160.2 b,2014,84.3,,Radial Velocity,Multiple Observatories
GJ 180 b,2014,38.9,,Radial Velocity,Multiple Observatories
GJ 180 c,2014,38.9,,Radial Velocity,Multiple Observatories
GJ 229 b,2014,18.8,,Radial Velocity,Multiple Observatories
GJ 422 b,2014,41.3,,Radial Velocity,Multiple Observatories
GJ 433 c,2014,29.6,,Radial Velocity,Multiple Observatories
GJ 682 b,2014,16.3,,Radial Velocity,Multiple Observatories
GJ 682 c,2014,16.3,,Radial Velocity,Multiple Observatories
OGLE-2015-BLG-1649L b,2019,13796.4,807.0,Microlensing,OGLE
Kepler-847 b,2016,1673.5,,Transit,Kepler
V1298 Tau c,2019,352.9,76.3,Transit,K2
V1298 Tau d,2019,352.9,98.5,Transit,K2
V1298 Tau e,2019,352.9,368.7,Transit,K2
HD 97048 b,2019,599.7,794.6,Disk Kinematics,Atacama Large Millimeter Array (ALMA)
7 CMa c,2019,64.6,,Radial Velocity,Multiple Observatories
NY Vir c,2019,1774.4,,Eclipse Timing Variations,Winer Observatory
eps Ind A b,2019,11.9,2425.0,Radial Velocity,La Silla Observatory
LP 791-18 b,2019,86.4,,Transit,Transiting Exoplanet Survey Satellite (TESS)
LP 791-18 c,2019,86.4,7.1,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-163 b,2019,1342.8,387.8,Transit,Transiting Exoplanet Survey Satellite (TESS)
Kepler-846 b,2016,3676.2,,Transit,Kepler
Kepler-448 c,2017,1302.7,6992.3,Transit Timing Variations,Kepler
TOI-125 b,2019,362.2,9.5,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-125 c,2019,362.2,6.6,Transit,Transiting Exoplanet Survey Satellite (TESS)
KMT-2018-BLG-1990L b,2019,3056.1,180.0,Microlensing,KMTNet
MOA-bin-29 b,2019,23059.2,180.0,Microlensing,MOA
HD 125390 b,2019,501.1,10806.2,Radial Velocity,W. M. Keck Observatory
NGTS-8 b,2019,1399.1,295.6,Transit,Next-Generation Transit Survey (NGTS)
NGTS-9 b,2019,1986.7,921.7,Transit,Next-Generation Transit Survey (NGTS)
HD 220197 b,2018,210.1,,Radial Velocity,Roque de los Muchachos Observatory
HD 233832 b,2018,191.6,,Radial Velocity,Roque de los Muchachos Observatory
Kepler-299 c,2014,3431.9,,Transit,Kepler
Qatar-6 b,2017,328.9,217.1,Transit,Qatar
Kepler-1660 AB b,2023,3876.5,2445.1,Eclipse Timing Variations,Kepler
HD 213885 b,2019,156.8,8.8,Transit,Transiting Exoplanet Survey Satellite (TESS)
HD 213885 c,2019,156.8,,Radial Velocity,Multiple Observatories
WASP-126 c,2019,706.2,64.2,Transit Timing Variations,Transiting Exoplanet Survey Satellite (TESS)
XO-7 b,2019,763.7,225.7,Transit,XO
USco1621 b,2019,449.8,5085.3,Imaging,Multiple Observatories
USco1556 b,2019,458.7,4767.4,Imaging,Multiple Observatories
DMPP-1 b,2019,204.0,,Radial Velocity,La Silla Observatory
DMPP-1 c,2019,204.0,,Radial Velocity,La Silla Observatory
DMPP-1 d,2019,204.0,,Radial Velocity,La Silla Observatory
DMPP-1 e,2019,204.0,,Radial Velocity,La Silla Observatory
DMPP-2 b,2019,449.9,,Radial Velocity,Multiple Facilities
DMPP-3 A b,2019,152.9,,Radial Velocity,La Silla Observatory
TOI-813 b,2020,858.3,,Transit,Transiting Exoplanet Survey Satellite (TESS)
GJ 180 d,2020,38.9,,Radial Velocity,Multiple Facilities
GJ 229 A c,2020,18.8,,Radial Velocity,Multiple Facilities
GJ 433 d,2020,29.6,,Radial Velocity,Multiple Facilities
Kepler-298 b,2014,1690.2,,Transit,Kepler
GJ 3082 b,2020,54.2,,Radial Velocity,Multiple Facilities
GJ 1252 b,2020,66.4,1.3,Transit,Transiting Exoplanet Survey Satellite (TESS)
EPIC 249893012 b,2020,1047.9,8.8,Transit,K2
EPIC 249893012 c,2020,1047.9,14.7,Transit,K2
EPIC 249893012 d,2020,1047.9,10.2,Transit,K2
L 168-9 b,2020,82.0,4.1,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-125 d,2020,362.2,13.6,Transit,Transiting Exoplanet Survey Satellite (TESS)
Kepler-1661 b,2020,1339.2,17.0,Transit,Kepler
TOI-132 b,2020,533.8,22.4,Transit,Transiting Exoplanet Survey Satellite (TESS)
GJ 1061 b,2020,12.0,1.1,Radial Velocity,La Silla Observatory
Kepler-95 b,2014,1453.5,13.0,Transit,Kepler
Kepler-1750 b,2021,4883.6,,Transit,Kepler
GJ 1061 c,2020,12.0,1.8,Radial Velocity,La Silla Observatory
